,a,b
71527,10.92,1.57
71528,7.6,20.77
71529,11.24,101.51
71530,12.21,54.6
71531,9.77,1.0
71532,8.59,9.99
71533,9.61,0.24
71534,8.52,1.59
71535,6.03,4.67
71536,7.22,0.49
71537,7.65,3.1
71538,9.16,8.16
71539,9.34,0.08
71540,11.52,0.59
71541,12.62,0.06
71542,10.92,1.4
71543,7.84,5.17
71544,12.94,1.33
71545,10.73,9.38
71546,8.0,1.95
71547,7.36,0.04
71548,9.67,0.3
71549,12.4,0.01
71550,10.3,2.27
71551,12.03,67.7
71552,11.08,3.17
71553,12.85,0.57
71554,10.16,0.07
71555,8.34,1.79
71556,8.74,0.03
71557,9.03,1.54
71558,10.92,0.16
71559,9.0,0.02
71560,12.16,8.54
71561,15.22,0.02
71562,9.41,0.1
71563,11.88,7.24
71564,10.03,4.21
71565,8.81,25.79
71566,6.89,0.43
71567,9.59,2.11
71568,9.42,20.72
71569,12.22,8.86
71570,12.93,15.17
71571,11.71,1.17
71572,9.13,5.0
71573,12.04,0.06
71574,9.72,5.59
71575,12.04,0.15
71576,6.84,0.01
71577,11.11,0.29
71578,11.53,0.16
71579,10.72,0.35
71580,7.88,4.03
71581,12.65,0.79
71582,10.9,0.1
71583,6.91,22.03
71584,12.26,0.82
71585,11.16,0.08
71586,8.87,3.83
71587,11.49,0.41
71588,11.08,1.14
71589,13.67,0.34
71590,8.07,0.11
71591,11.01,1.13
71592,10.62,0.52
71593,10.51,1.38
71594,7.75,3.3
71595,9.1,0.01
71596,10.68,0.0
71597,10.37,0.63
71598,6.55,487.97
71599,11.35,1.87
71600,13.69,3.55
71601,11.15,0.52
71602,11.55,10.63
71603,10.61,11.64
71604,13.92,16.37
71605,9.19,5.07
71606,9.14,0.08
71607,9.42,4.8
71608,12.17,0.73
71609,12.15,8.62
71610,11.21,2.86
71611,11.65,4.93
71612,10.83,0.08
71613,9.02,4.09
71614,10.81,4.34
71615,10.6,1.15
71616,7.41,4.49
71617,9.46,4.77
71618,6.87,0.83
71619,9.03,0.38
71620,10.34,17.04
71621,9.52,0.01
71622,13.68,0.39
71623,10.64,3.06
71624,7.97,10.06
71625,11.13,4.61
71626,11.65,4.64
71627,9.92,2.93
71628,8.51,0.22
71629,14.11,1.14
71630,9.13,15.23
71631,9.65,0.29
71632,10.23,1.76
71633,8.13,0.14
71634,11.62,6.15
71635,10.74,0.01
71636,9.71,0.8
71637,6.8,1.61
71638,15.58,3.21
71639,11.64,4.93
71640,9.14,0.83
71641,10.39,0.68
71642,7.25,0.18
71643,11.03,0.16
71644,7.77,11.17
71645,6.78,0.23
71646,9.81,6.52
71647,10.37,3.21
71648,9.83,5.11
71649,10.63,0.17
71650,12.57,0.64
71651,8.21,0.23
71652,12.24,15.5
71653,12.9,1.32
71654,9.9,0.09
71655,12.12,0.15
71656,9.5,1.99
71657,7.36,13.78
71658,10.49,2.68
71659,11.66,12.69
71660,10.83,0.19
71661,10.64,0.61
71662,8.58,0.18
71663,6.96,42.44
71664,9.09,0.84
71665,9.61,6.39
71666,9.3,0.16
71667,11.06,1.05
71668,7.08,1.65
71669,9.55,0.66
71670,9.34,59.9
71671,12.3,0.26
71672,12.65,0.14
71673,10.94,1.62
71674,9.1,0.64
71675,9.15,5.25
71676,8.18,2.08
71677,12.79,0.04
71678,7.43,1.45
71679,9.78,0.42
71680,10.45,0.18
71681,13.65,0.08
71682,8.1,0.22
71683,9.55,2.13
71684,12.89,3.26
71685,7.1,9.01
71686,11.68,5.37
71687,8.54,0.54
71688,12.18,20.05
71689,10.56,0.68
71690,7.87,5.34
71691,11.09,1.93
71692,12.72,0.2
71693,11.91,0.09
71694,9.84,0.13
71695,6.54,0.97
71696,10.11,14.46
71697,7.88,0.7
71698,11.19,1.29
71699,12.38,0.12
71700,10.87,0.54
71701,12.85,1.21
71702,10.98,1.02
71703,10.54,0.56
71704,11.12,0.11
71705,10.05,18.15
71706,9.66,5.84
71707,9.7,0.05
71708,11.88,2.05
71709,13.1,0.92
71710,9.49,4.64
71711,11.7,0.9
71712,5.66,3.25
71713,11.34,0.18
71714,9.53,3.16
71715,8.98,1.86
71716,8.92,0.09
71717,9.13,0.5
71718,10.85,0.18
71719,10.2,10.23
71720,12.6,61.85
71721,11.01,1.6
71722,12.24,0.02
71723,8.38,0.27
71724,7.08,1.38
71725,5.0,7.32
71726,9.27,0.99
71727,12.71,11.64
71728,5.71,1.95
71729,11.15,6.44
71730,11.65,0.16
71731,7.49,0.13
71732,12.6,23.71
71733,9.75,0.11
71734,10.42,0.76
71735,13.3,0.11
71736,6.16,17.68
71737,6.87,0.79
71738,9.88,0.76
71739,8.15,14.97
71740,9.26,8.27
71741,10.99,1.45
71742,10.14,4.85
71743,12.08,8.21
71744,8.88,13.71
71745,7.22,0.56
71746,10.29,0.02
71747,8.47,1.85
71748,10.12,0.08
71749,8.68,9.44
71750,11.27,6.11
71751,15.06,0.15
71752,9.62,0.05
71753,13.58,0.47
71754,9.07,1064.52
71755,11.87,11.79
71756,10.33,0.46
71757,9.4,1.12
71758,11.04,0.13
71759,6.94,2.63
71760,9.27,2.5
71761,6.27,0.46
71762,9.17,5.49
71763,8.69,0.11
71764,7.26,5.07
71765,11.67,0.46
71766,12.68,0.17
71767,8.84,0.41
71768,7.71,9.52
71769,9.3,0.33
71770,9.54,0.44
71771,11.22,0.11
71772,12.89,1.04
71773,8.6,7.14
71774,10.8,0.56
71775,10.47,0.83
71776,10.7,0.32
71777,8.76,0.06
71778,11.59,2.54
71779,10.07,0.05
71780,8.5,6.59
71781,8.21,0.1
71782,8.56,0.02
71783,9.75,2.29
71784,9.47,0.04
71785,7.34,0.02
71786,5.17,0.33
71787,10.74,0.26
71788,10.23,0.16
71789,9.08,8.85
71790,8.44,0.17
71791,10.56,7.66
71792,11.73,3.5
71793,13.96,20.0
71794,10.85,8.08
71795,9.34,2.57
71796,8.17,8.6
71797,11.78,5.11
71798,8.61,1.48
71799,13.11,2.32
71800,12.24,0.15
71801,11.17,4.02
71802,10.73,1.88
71803,11.84,0.05
71804,7.29,1.4
71805,8.89,0.04
71806,4.76,0.07
71807,10.12,3.75
71808,11.0,0.43
71809,10.11,6.46
71810,4.83,2.6
71811,7.22,0.01
71812,8.85,26.9
71813,11.53,2.94
71814,7.36,0.41
71815,10.43,0.06
71816,8.48,0.49
71817,11.27,0.35
71818,13.86,0.15
71819,12.32,12.58
71820,7.58,0.99
71821,8.57,2.11
71822,11.37,0.07
71823,9.1,0.05
71824,12.5,0.27
71825,6.68,0.14
71826,10.54,0.32
71827,9.49,10.01
71828,12.76,0.26
71829,12.03,1.5
71830,14.22,1.94
71831,11.01,2.33
71832,9.61,0.5
71833,10.56,0.34
71834,13.79,0.32
71835,11.96,1.77
71836,11.37,12.59
71837,9.22,12.9
71838,8.57,1.08
71839,10.57,0.84
71840,9.29,0.09
71841,10.83,12.92
71842,11.51,9.89
71843,8.0,5.16
71844,9.41,0.24
71845,9.51,1.91
71846,11.17,15.18
71847,9.2,1.59
71848,5.92,1.31
71849,7.61,3.14
71850,12.15,0.23
71851,8.86,41.58
71852,11.82,0.06
71853,9.97,1.12
71854,6.24,0.0
71855,10.82,5.13
71856,10.05,0.02
71857,12.52,25.9
71858,8.54,0.46
71859,11.15,10.6
71860,13.65,0.56
71861,7.28,13.96
71862,8.35,0.63
71863,10.31,0.32
71864,10.81,0.36
71865,6.54,0.47
71866,10.89,0.75
71867,8.46,20.25
71868,10.34,2.3
71869,12.38,0.05
71870,11.52,1.04
71871,10.12,0.16
71872,12.89,0.09
71873,11.28,0.5
71874,11.18,0.72
71875,12.77,16.45
71876,9.26,0.52
71877,8.9,0.09
71878,11.41,10.33
71879,11.22,1.37
71880,11.72,25.64
71881,9.55,0.82
71882,10.17,20.25
71883,9.73,0.93
71884,11.97,3.11
71885,9.93,0.02
71886,10.07,5.27
71887,12.06,0.1
71888,6.41,32.42
71889,10.19,31.32
71890,8.46,0.01
71891,10.55,0.03
71892,8.57,1.01
71893,11.08,4.45
71894,7.91,0.25
71895,9.5,0.15
71896,7.64,1.28
71897,11.06,0.29
71898,11.57,11.52
71899,7.49,0.05
71900,11.13,3.51
71901,10.41,0.22
71902,12.71,0.08
71903,12.18,19.56
71904,9.08,0.36
71905,9.49,1.5
71906,5.82,6.17
71907,8.8,6.63
71908,10.56,1.47
71909,9.65,0.22
71910,5.39,1.57
71911,11.69,0.64
71912,4.54,1.14
71913,8.86,1.75
71914,7.53,0.05
71915,10.71,2.46
71916,9.08,2.87
71917,9.58,24.99
71918,9.49,2.07
71919,9.42,6.8
71920,12.03,0.51
71921,9.42,0.3
71922,5.3,9.03
71923,9.29,2.8
71924,9.6,0.9
71925,13.58,2.35
71926,9.91,1.06
71927,14.93,3.81
71928,7.38,3.88
71929,13.91,0.03
71930,14.15,0.27
71931,8.83,1.23
71932,15.23,1.54
71933,11.92,0.48
71934,7.65,2.51
71935,3.25,8.01
71936,8.45,0.66
71937,12.74,2.85
71938,9.63,2.37
71939,12.25,1.02
71940,11.57,0.59
71941,8.36,0.03
71942,9.77,0.93
71943,11.21,0.31
71944,11.74,0.06
71945,8.21,0.25
71946,5.18,1.9
71947,8.46,0.21
71948,9.53,0.12
71949,7.04,20.89
71950,10.3,1.41
71951,8.44,0.19
71952,8.28,0.89
71953,8.75,0.09
71954,12.33,1.13
71955,8.77,0.18
71956,10.01,0.13
71957,8.44,5.17
71958,11.49,2.41
71959,8.9,0.01
71960,10.39,2.45
71961,12.74,1.2
71962,11.56,11.08
71963,7.91,2.06
71964,10.98,0.04
71965,9.13,0.24
71966,11.67,8.88
71967,11.32,3.16
71968,10.77,0.25
71969,10.64,0.37
71970,5.84,0.11
71971,9.2,52.92
71972,10.38,1.05
71973,8.07,0.71
71974,11.79,0.59
71975,8.33,0.37
71976,8.88,2.13
71977,10.81,1.78
71978,12.26,0.54
71979,10.22,0.08
71980,10.05,0.7
71981,9.79,0.13
71982,10.36,461.63
71983,10.58,2.54
71984,10.47,1.08
71985,11.48,1.91
71986,9.91,1.57
71987,8.18,0.35
71988,8.51,17.68
71989,8.71,1.14
71990,10.2,0.01
71991,10.43,1.85
71992,9.91,8.26
71993,9.28,1.78
71994,13.03,1.58
71995,8.95,0.09
71996,11.21,0.44
71997,8.65,2.47
71998,10.61,19.78
71999,7.91,0.18
72000,7.65,0.07
72001,10.15,5.05
72002,8.26,0.17
72003,8.21,0.11
72004,7.28,0.59
72005,7.53,0.59
72006,11.43,1.1
72007,9.21,4.07
72008,10.99,3.17
72009,10.31,0.74
72010,11.81,1.98
72011,7.66,4.97
72012,14.12,6.47
72013,10.56,0.94
72014,7.43,1.18
72015,8.6,0.27
72016,8.66,0.51
72017,9.72,87.02
72018,9.67,0.66
72019,8.43,0.35
72020,13.22,0.66
72021,7.77,0.88
72022,12.69,1.02
72023,8.43,8.06
72024,11.88,0.05
72025,10.46,7.37
72026,11.18,3.97
72027,11.75,1.65
72028,12.62,4.11
72029,13.41,0.31
72030,8.89,42.42
72031,7.18,10.54
72032,12.8,0.05
72033,9.34,0.25
72034,13.7,2.3
72035,10.3,2.04
72036,11.18,4.71
72037,7.12,0.65
72038,7.7,0.21
72039,8.62,0.06
72040,7.91,1.32
72041,8.76,9.69
72042,9.6,0.12
72043,9.77,0.66
72044,9.86,7.82
72045,9.71,8.52
72046,12.67,0.09
72047,7.56,0.24
72048,11.36,0.09
72049,8.55,4.11
72050,10.52,9.35
72051,10.07,0.14
72052,9.96,3.7
72053,11.37,1.79
72054,13.34,0.7
72055,9.01,4.69
72056,11.33,11.11
72057,13.55,28.33
72058,11.9,0.02
72059,10.39,23.23
72060,10.85,2.04
72061,10.99,10.06
72062,12.0,3.01
72063,8.81,0.03
72064,9.64,3.43
72065,11.12,0.72
72066,8.81,44.03
72067,7.48,0.38
72068,14.06,10.35
72069,9.8,0.02
72070,9.17,1.64
72071,10.3,0.03
72072,9.72,4.97
72073,12.29,0.78
72074,9.04,0.3
72075,11.34,2.19
72076,9.07,1.49
72077,5.07,3.39
72078,7.63,0.03
72079,8.57,0.19
72080,8.66,0.03
72081,6.95,0.41
72082,8.85,0.32
72083,13.13,0.16
72084,5.82,91.45
72085,10.57,0.05
72086,11.17,0.12
72087,8.02,0.02
72088,8.41,0.3
72089,6.66,15.81
72090,9.89,11.3
72091,10.75,6.62
72092,11.88,0.56
72093,11.15,2.88
72094,8.9,172.24
72095,8.89,0.19
72096,10.07,0.14
72097,9.78,0.02
72098,11.31,0.06
72099,9.47,0.12
72100,7.13,97.66
72101,12.04,0.99
72102,11.3,0.33
72103,12.87,1.0
72104,8.77,0.23
72105,12.84,2.13
72106,7.7,0.73
72107,9.24,1.84
72108,10.78,0.07
72109,11.83,38.8
72110,7.2,0.78
72111,11.03,31.74
72112,13.31,3.01
72113,9.94,378.85
72114,11.28,0.05
72115,10.83,1.6
72116,8.08,3.78
72117,11.15,20.03
72118,12.31,9.03
72119,7.72,0.34
72120,12.05,0.38
72121,9.39,54.78
72122,8.47,30.21
72123,12.05,0.52
72124,8.53,0.2
72125,9.99,1.19
72126,13.47,0.61
72127,9.64,30.56
72128,10.96,0.33
72129,7.65,0.12
72130,12.88,0.74
72131,6.27,0.11
72132,9.94,3.41
72133,8.09,0.75
72134,8.05,0.09
72135,11.16,0.01
72136,10.71,0.52
72137,9.3,0.03
72138,8.73,0.37
72139,10.67,0.08
72140,5.81,0.01
72141,12.21,0.37
72142,13.38,0.66
72143,10.05,1.38
72144,8.82,2.2
72145,9.92,0.52
72146,11.67,17.32
72147,9.0,0.31
72148,13.06,2.66
72149,8.19,1.63
72150,6.16,5.68
72151,12.06,1.34
72152,9.64,0.11
72153,12.48,6.04
72154,7.95,1.43
72155,9.6,0.32
72156,12.03,6.27
72157,10.68,6.25
72158,7.63,1.5
72159,10.56,2.28
72160,9.17,0.4
72161,12.18,0.75
72162,7.03,0.37
72163,6.88,4.04
72164,7.68,5.12
72165,9.14,0.69
72166,8.67,4.31
72167,10.79,0.07
72168,13.21,0.01
72169,12.27,0.84
72170,10.11,11.69
72171,14.7,2.97
72172,11.36,1.01
72173,7.77,0.1
72174,11.53,0.55
72175,10.12,0.29
72176,6.72,5.88
72177,14.34,39.04
72178,11.76,0.04
72179,8.18,0.58
72180,8.37,0.13
72181,10.96,0.67
72182,12.17,0.6
72183,8.29,1.91
72184,10.34,8.09
72185,11.15,0.05
72186,8.93,0.56
72187,8.32,1.2
72188,8.51,17.49
72189,8.9,0.13
72190,5.72,19.26
72191,11.5,0.04
72192,11.62,10.6
72193,11.7,3.68
72194,12.54,34.84
72195,11.73,2.18
72196,7.8,1.85
72197,9.46,0.24
72198,10.07,0.88
72199,13.07,0.04
72200,7.63,3.75
72201,9.24,0.14
72202,9.03,1.62
72203,9.47,0.03
72204,7.7,0.39
72205,8.94,0.58
72206,6.55,1.14
72207,5.51,58.63
72208,11.51,1.86
72209,12.29,0.05
72210,10.2,36.42
72211,11.36,2.11
72212,9.84,1.2
72213,9.91,0.48
72214,14.89,0.02
72215,10.1,0.01
72216,11.38,1.28
72217,9.43,45.11
72218,10.23,0.08
72219,12.2,1.35
72220,10.41,0.03
72221,8.98,0.51
72222,6.49,0.0
72223,10.87,3.09
72224,9.55,0.28
72225,10.72,0.91
72226,9.96,7.2
72227,9.85,0.39
72228,7.06,1.65
72229,7.46,1.28
72230,9.77,2.21
72231,7.45,5.49
72232,10.46,3.61
72233,12.09,5.04
72234,8.56,148.67
72235,12.35,0.21
72236,12.02,0.59
72237,6.62,9.44
72238,7.27,29.12
72239,8.51,0.24
72240,12.67,8.52
72241,10.78,59.68
72242,10.29,0.18
72243,8.4,0.12
72244,9.47,4.83
72245,9.92,23.14
72246,8.16,5.09
72247,8.46,1.97
72248,8.36,1.39
72249,12.24,2.03
72250,10.65,0.44
72251,10.39,0.81
72252,9.41,0.32
72253,8.26,1.32
72254,10.44,54.98
72255,9.94,58.72
72256,10.41,0.65
72257,8.42,1.82
72258,11.24,0.77
72259,11.81,1.78
72260,8.24,11.88
72261,12.72,1.32
72262,9.22,0.88
72263,10.13,4.13
72264,6.03,0.14
72265,11.76,0.25
72266,10.73,0.13
72267,8.97,0.12
72268,13.28,29.15
72269,10.42,9.42
72270,10.16,5.42
72271,10.82,0.1
72272,6.33,0.14
72273,14.92,166.35
72274,9.03,0.16
72275,11.6,0.33
72276,8.34,21.43
72277,10.43,2.04
72278,14.05,0.23
72279,9.77,2.66
72280,10.04,3.62
72281,12.05,0.14
72282,8.73,6.95
72283,9.67,25.35
72284,9.73,0.01
72285,9.21,1.25
72286,12.44,0.03
72287,9.81,6.71
72288,9.45,6.09
72289,8.78,1.37
72290,12.02,0.42
72291,13.64,1.38
72292,10.39,0.23
72293,10.13,0.79
72294,6.99,2.67
72295,11.28,23.05
72296,8.78,0.12
72297,11.62,0.06
72298,9.67,1.76
72299,11.05,0.33
72300,11.83,0.18
72301,10.42,3.87
72302,9.87,83.23
72303,5.81,0.37
72304,11.46,4.43
72305,5.9,0.21
72306,10.26,0.14
72307,9.43,2.11
72308,9.28,0.0
72309,10.92,0.8
72310,8.21,0.25
72311,9.73,16.62
72312,8.31,2.58
72313,10.59,0.22
72314,11.02,0.37
72315,10.68,18.13
72316,9.58,0.5
72317,7.85,3.82
72318,9.52,1.84
72319,10.32,0.66
72320,10.9,3.23
72321,11.11,0.2
72322,8.04,0.19
72323,10.68,0.32
72324,9.41,22.59
72325,9.88,1.19
72326,12.98,4.35
72327,10.73,1.97
72328,10.15,1.37
72329,10.1,0.29
72330,14.3,0.07
72331,14.37,0.11
72332,13.19,1.89
72333,10.94,8.51
72334,8.75,0.03
72335,9.23,0.16
72336,9.76,0.58
72337,8.43,4.08
72338,7.65,0.36
72339,7.68,0.02
72340,10.92,0.05
72341,6.11,2.06
72342,10.23,59.23
72343,8.46,0.46
72344,10.31,0.18
72345,10.82,3.88
72346,12.53,1.19
72347,12.17,0.19
72348,11.17,0.82
72349,9.92,12.32
72350,9.81,2.66
72351,10.98,10.84
72352,9.35,0.18
72353,10.46,1.4
72354,7.85,10.27
72355,6.6,0.28
72356,8.01,1.47
72357,11.83,3.33
72358,11.96,0.49
72359,8.6,1.34
72360,11.48,46.25
72361,7.13,6.54
72362,8.26,28.19
72363,9.35,0.04
72364,8.92,0.84
72365,11.65,0.43
72366,10.71,1.28
72367,11.06,3.79
72368,9.49,0.04
72369,9.08,0.7
72370,5.33,0.61
72371,9.51,0.12
72372,8.54,0.96
72373,7.66,58.88
72374,12.1,0.05
72375,8.03,16.05
72376,7.94,55.0
72377,10.45,2.31
72378,9.43,0.07
72379,8.94,0.02
72380,14.46,4.8
72381,9.84,1.98
72382,7.07,22.25
72383,7.91,0.61
72384,10.12,3.5
72385,9.45,0.24
72386,6.47,0.02
72387,8.35,1.74
72388,6.52,1.3
72389,12.57,3.86
72390,9.0,2.47
72391,10.78,0.05
72392,12.54,1.69
72393,12.17,35.75
72394,11.44,0.41
72395,7.61,0.09
72396,8.77,6.2
72397,11.16,9.57
72398,10.15,58.3
72399,11.42,9.45
72400,13.17,0.15
72401,10.17,7.93
72402,7.53,0.08
72403,7.8,0.37
72404,12.4,66.33
72405,8.47,2.21
72406,11.23,0.29
72407,11.07,17.88
72408,7.59,22.34
72409,13.81,2.27
72410,10.67,0.66
72411,10.13,1.53
72412,12.06,0.06
72413,9.38,431.49
72414,10.58,0.11
72415,13.06,0.07
72416,7.51,0.01
72417,11.15,0.56
72418,13.53,0.64
72419,8.15,5.79
72420,8.62,0.05
72421,10.58,17.94
72422,7.72,1.14
72423,9.32,0.26
72424,10.52,0.13
72425,12.57,0.11
72426,8.59,7.26
72427,11.06,2.38
72428,9.94,18.52
72429,5.85,0.02
72430,9.67,0.44
72431,13.32,0.09
72432,11.83,0.92
72433,8.84,12.6
72434,14.15,0.63
72435,8.2,2.33
72436,12.73,1.37
72437,12.89,0.64
72438,9.92,0.14
72439,11.26,6.17
72440,14.16,48.24
72441,7.78,0.52
72442,10.3,11.44
72443,13.59,26.75
72444,10.88,2.76
72445,11.07,0.31
72446,7.11,1.24
72447,11.61,1.81
72448,8.97,1.93
72449,10.63,0.16
72450,12.27,0.11
72451,9.25,6.47
72452,11.83,4.32
72453,8.76,0.08
72454,13.25,2.68
72455,10.48,2.45
72456,9.5,6.65
72457,8.65,1.65
72458,12.16,11.58
72459,9.01,0.9
72460,6.94,0.57
72461,9.9,0.97
72462,7.63,3.05
72463,8.73,1.32
72464,12.05,2.21
72465,11.08,3.01
72466,6.03,144.41
72467,12.8,0.27
72468,11.57,9.48
72469,10.73,1.41
72470,11.37,0.49
72471,10.52,4.9
72472,12.49,0.08
72473,11.62,13.66
72474,8.12,11.17
72475,11.34,0.14
72476,9.18,15.77
72477,11.18,15.64
72478,11.43,0.22
72479,11.57,0.18
72480,11.63,1.66
72481,6.81,1.12
72482,10.55,0.88
72483,10.75,53.06
72484,11.21,0.58
72485,10.85,2.59
72486,9.52,4.95
72487,10.1,112.07
72488,8.72,1.62
72489,9.81,0.92
72490,9.57,20.64
72491,9.05,1.8
72492,10.57,4.29
72493,8.54,0.69
72494,10.31,0.08
72495,13.21,4.14
72496,10.08,5.0
72497,12.71,1.86
72498,7.75,10.09
72499,7.25,2.79
72500,9.86,0.42
72501,9.3,8.76
72502,8.23,3.68
72503,8.7,2.24
72504,9.0,0.15
72505,10.4,4.91
72506,9.94,1.89
72507,7.98,3.4
72508,9.34,13.4
72509,12.01,0.95
72510,9.91,0.01
72511,13.26,1.52
72512,8.75,0.45
72513,12.36,0.85
72514,11.62,0.32
72515,6.71,1.14
72516,11.38,0.9
72517,8.63,0.68
72518,10.45,0.69
72519,3.57,32.95
72520,9.25,0.63
72521,11.16,0.32
72522,10.45,68.79
72523,9.21,0.35
72524,10.77,14.43
72525,9.24,1.18
72526,9.04,0.18
72527,11.62,0.39
72528,9.32,0.17
72529,9.45,0.25
72530,12.52,0.27
72531,14.25,16.1
72532,11.52,0.91
72533,5.56,2.34
72534,8.01,0.83
72535,11.04,2.99
72536,11.62,0.36
72537,7.24,0.69
72538,14.82,0.99
72539,10.52,9.23
72540,10.58,0.1
72541,10.81,2.34
72542,13.07,0.23
72543,5.84,2.46
72544,9.15,0.51
72545,10.51,0.13
72546,12.46,62.55
72547,11.12,60.0
72548,11.77,0.27
72549,10.57,0.59
72550,6.47,2.04
72551,10.41,1.02
72552,9.61,30.78
72553,10.43,0.36
72554,9.26,0.42
72555,9.51,1.46
72556,9.57,1.55
72557,7.9,0.58
72558,14.56,0.27
72559,8.23,0.67
72560,10.2,0.4
72561,12.57,0.67
72562,11.15,2.42
72563,10.13,14.19
72564,9.24,0.18
72565,9.2,0.06
72566,11.77,0.09
72567,10.86,1.41
72568,11.05,1.73
72569,10.47,20.68
72570,10.17,0.01
72571,10.16,19.72
72572,9.44,0.38
72573,8.18,0.16
72574,13.56,1.66
72575,11.78,5.15
72576,7.62,10.33
72577,9.54,2.98
72578,11.88,3.62
72579,11.89,0.03
72580,10.75,2.34
72581,10.04,2.66
72582,12.7,0.01
72583,9.62,0.06
72584,12.31,1.42
72585,16.64,0.14
72586,9.97,13.51
72587,7.13,5.29
72588,9.04,14.16
72589,11.27,4.13
72590,6.8,0.86
72591,10.32,17.68
72592,12.52,0.26
72593,11.35,0.02
72594,7.21,1.24
72595,12.42,0.6
72596,10.25,0.29
72597,8.21,2.67
72598,7.95,1.98
72599,9.32,58.86
72600,7.56,0.06
72601,8.88,0.25
72602,11.02,0.26
72603,10.89,3.58
72604,7.58,14.29
72605,10.37,0.24
72606,9.93,0.04
72607,9.2,0.51
72608,12.31,0.24
72609,11.46,1.23
72610,11.05,1.55
72611,14.12,2.64
72612,11.18,0.24
72613,5.98,0.08
72614,8.56,1.17
72615,9.67,0.4
72616,12.1,1.24
72617,6.07,0.09
72618,8.36,1.86
72619,10.26,0.19
72620,9.9,0.57
72621,7.96,123.99
72622,10.51,1.67
72623,10.4,9.14
72624,12.0,3.17
72625,11.24,0.33
72626,7.92,0.75
72627,10.96,0.11
72628,8.8,0.01
72629,9.72,0.31
72630,8.71,1.9
72631,6.63,0.88
72632,7.68,3.92
72633,10.73,0.09
72634,9.13,0.19
72635,8.29,0.11
72636,8.76,0.1
72637,9.9,1.64
72638,10.9,0.26
72639,8.17,13.0
72640,7.92,1.73
72641,4.9,0.29
72642,12.93,12.2
72643,9.96,0.12
72644,11.73,13.97
72645,6.75,0.99
72646,12.52,5.49
72647,11.18,6.01
72648,5.39,189.71
72649,8.81,3.11
72650,7.5,1.58
72651,9.69,1.69
72652,10.04,2.33
72653,7.49,0.62
72654,5.87,2.59
72655,10.53,106.81
72656,14.09,0.29
72657,11.28,1.68
72658,12.67,0.17
72659,10.74,0.31
72660,11.51,0.14
72661,14.74,42.99
72662,9.56,3.66
72663,9.06,0.28
72664,11.8,0.64
72665,10.0,11.23
72666,10.05,10.47
72667,11.01,0.01
72668,5.86,20.53
72669,11.28,1.67
72670,11.84,0.91
72671,11.12,0.03
72672,8.24,0.21
72673,7.03,2.78
72674,9.56,45.79
72675,12.4,4.42
72676,8.2,2.53
72677,5.61,0.14
72678,9.26,9.68
72679,10.32,5.99
72680,14.78,0.07
72681,11.84,1.07
72682,10.28,65.72
72683,7.1,1.96
72684,8.89,1.21
72685,14.59,37.7
72686,9.48,1.64
72687,11.89,0.06
72688,8.22,0.01
72689,10.46,0.64
72690,13.08,60.25
72691,11.56,0.17
72692,8.62,0.48
72693,9.28,27.12
72694,6.5,0.1
72695,10.17,1.5
72696,10.32,0.15
72697,10.44,1.6
72698,10.82,1.48
72699,7.1,0.07
72700,11.91,2.19
72701,10.1,4.34
72702,10.46,15.26
72703,9.47,1.46
72704,10.95,2.09
72705,9.8,42.18
72706,12.05,0.76
72707,9.3,0.02
72708,7.64,122.55
72709,7.58,0.44
72710,11.03,3.22
72711,11.87,0.35
72712,8.53,4.64
72713,8.25,0.2
72714,9.77,2.22
72715,12.57,6.49
72716,9.46,6.73
72717,10.4,1.29
72718,11.18,0.51
72719,7.49,0.1
72720,9.49,0.2
72721,11.67,23.26
72722,8.95,10.81
72723,11.82,0.39
72724,12.16,19.25
72725,12.22,0.33
72726,12.63,4.9
72727,11.51,2.06
72728,11.2,2.21
72729,8.28,3.62
72730,10.19,1.37
72731,11.27,5.81
72732,8.31,10.56
72733,10.47,9.06
72734,11.14,1.2
72735,9.12,0.26
72736,9.99,0.76
72737,11.13,0.4
72738,7.27,0.19
72739,9.92,21.18
72740,6.22,0.13
72741,11.06,31.25
72742,15.03,1.95
72743,12.78,0.29
72744,11.45,0.08
72745,9.63,7.9
72746,12.47,2.32
72747,10.9,0.41
72748,8.61,0.03
72749,9.89,0.47
72750,7.52,14.48
72751,10.59,0.04
72752,10.49,0.03
72753,9.13,0.4
72754,10.51,0.33
72755,10.62,7.51
72756,9.41,157.3
72757,3.75,0.37
72758,12.31,0.33
72759,9.07,0.3
72760,11.09,2.01
72761,9.82,0.08
72762,9.47,1.53
72763,10.78,0.68
72764,10.77,0.18
72765,10.89,0.06
72766,7.06,0.11
72767,10.41,7.94
72768,9.08,1.35
72769,13.43,1.16
72770,8.92,2.93
72771,10.01,9.16
72772,8.69,1.36
72773,10.54,19.57
72774,11.75,1.23
72775,8.38,0.44
72776,6.63,22.1
72777,11.28,3.53
72778,10.16,0.3
72779,9.03,0.2
72780,13.53,44.68
72781,7.64,0.06
72782,8.94,10.17
72783,6.72,6.78
72784,7.75,0.32
72785,5.56,0.89
72786,7.9,5.68
72787,8.79,0.66
72788,11.84,4.94
72789,10.01,3.05
72790,13.59,0.15
72791,8.74,0.12
72792,11.45,5.89
72793,11.97,0.05
72794,7.36,25.84
72795,9.11,5.87
72796,10.05,53.75
72797,9.68,3.03
72798,12.14,0.24
