,a,b
87804,17.94,4.09
87805,1.38,2.92
87806,0.2,9.88
87807,4.77,0.53
87808,8.82,1.12
87809,27.79,6.14
87810,0.26,0.48
87811,0.01,0.15
87812,3.91,2.61
87813,0.01,1.85
87814,1.81,0.22
87815,7.9,0.09
87816,5.61,5.29
87817,0.36,1.82
87818,63.96,5.44
87819,0.94,3.34
87820,12.81,1.7
87821,0.17,1.97
87822,0.16,0.36
87823,0.27,1.11
87824,0.2,0.25
87825,6.74,0.33
87826,0.35,0.14
87827,0.05,0.56
87828,1.08,0.02
87829,0.17,0.04
87830,4.83,3.57
87831,0.4,1.61
87832,0.11,0.18
87833,1.05,0.24
87834,0.14,0.3
87835,0.08,0.32
87836,0.63,0.74
87837,0.09,0.03
87838,2.5,0.71
87839,0.18,0.39
87840,0.4,0.47
87841,5.54,0.15
87842,0.72,0.03
87843,0.01,0.06
87844,2.0,3.84
87845,0.97,7.91
87846,13.0,3.86
87847,0.07,1.74
87848,0.27,21.46
87849,0.0,5.87
87850,0.03,24.18
87851,1.15,0.06
87852,1.29,0.77
87853,0.05,0.01
87854,6.15,0.8
87855,1.12,0.89
87856,0.09,0.22
87857,0.55,1.4
87858,0.04,6.8
87859,2.02,3.25
87860,1.07,0.11
87861,56.13,1.5
87862,4.26,2.04
87863,8.42,0.03
87864,1.96,0.69
87865,3.08,19.54
87866,7.07,0.1
87867,0.4,0.97
87868,0.41,42.16
87869,21.22,0.04
87870,0.19,1.56
87871,4.67,3.03
87872,2.37,0.68
87873,2.98,52.29
87874,0.29,1.25
87875,8.31,0.16
87876,1.53,0.17
87877,0.03,19.65
87878,0.01,0.66
87879,0.06,0.24
87880,9.8,3.06
87881,0.02,0.45
87882,0.94,1.14
87883,454.24,2.87
87884,2.97,0.8
87885,4.21,12.78
87886,0.52,0.51
87887,17.66,0.67
87888,0.02,2.12
87889,0.16,0.4
87890,8.9,18.41
87891,11.02,0.12
87892,0.26,79.14
87893,79.66,2.08
87894,4.51,0.02
87895,0.05,0.23
87896,0.03,1.12
87897,0.23,0.08
87898,1.24,0.29
87899,159.16,0.01
87900,0.07,0.27
87901,0.22,0.08
87902,4.54,0.66
87903,9.09,3.1
87904,1.27,0.48
87905,0.37,4.96
87906,2.52,1.65
87907,0.35,2.95
87908,0.55,11.51
87909,0.09,0.77
87910,0.09,0.28
87911,1.16,0.98
87912,2.21,12.7
87913,0.07,0.04
87914,58.47,0.03
87915,1.41,0.01
87916,0.04,5.18
87917,0.41,0.44
87918,1.58,0.35
87919,99.16,0.12
87920,12.16,11.97
87921,0.07,0.4
87922,39.64,1.28
87923,2.17,0.83
87924,0.95,0.26
87925,0.47,0.49
87926,19.65,0.11
87927,0.77,10.15
87928,0.11,0.13
87929,0.25,10.95
87930,2.27,1.87
87931,2.94,0.31
87932,0.14,0.03
87933,1.83,5.1
87934,2.67,0.31
87935,55.62,3.2
87936,9.59,37.78
87937,131.28,0.41
87938,0.24,2.58
87939,1.54,1.27
87940,15.55,1.46
87941,5.16,0.2
87942,4.19,0.74
87943,0.31,3.14
87944,0.26,11.77
87945,0.04,35.57
87946,0.53,0.73
87947,6.78,0.55
87948,19.45,5.33
87949,0.88,570.51
87950,0.0,0.11
87951,1.8,2.82
87952,3.88,5.77
87953,0.13,0.09
87954,50.08,5.09
87955,18.91,1.24
87956,0.09,0.87
87957,0.35,15.0
87958,4.96,0.34
87959,8.12,4.83
87960,0.36,0.64
87961,0.34,0.98
87962,31.14,0.14
87963,0.0,1.3
87964,3.88,0.17
87965,5.57,0.64
87966,4.37,6.14
87967,0.28,0.02
87968,14.96,0.07
87969,0.11,0.3
87970,0.63,4.08
87971,18.0,2.88
87972,0.05,39.09
87973,0.13,0.01
87974,0.75,8.21
87975,0.12,1.11
87976,91.47,1.86
87977,0.09,25.52
87978,3.69,0.32
87979,1.66,0.35
87980,0.06,0.08
87981,0.09,1.02
87982,5.68,186.41
87983,0.3,3.29
87984,0.72,0.53
87985,233.79,6.24
87986,4.15,2.29
87987,0.36,1.32
87988,400.99,4.71
87989,6.65,7.62
87990,40.08,2.58
87991,0.08,0.01
87992,0.02,0.31
87993,0.8,2.83
87994,0.11,20.87
87995,2.13,1.13
87996,0.07,2.12
87997,0.53,1.41
87998,1.48,0.74
87999,14.42,0.77
88000,0.42,0.01
88001,6.16,12.66
88002,0.06,0.1
88003,0.22,4.47
88004,0.42,0.2
88005,1.26,2.33
88006,22.63,6.8
88007,49.98,4.5
88008,0.36,24.06
88009,115.46,3.28
88010,0.9,0.13
88011,0.03,3.82
88012,0.16,24.96
88013,15.84,3.58
88014,0.51,13.84
88015,0.13,0.11
88016,0.5,209.55
88017,51.66,0.7
88018,2.01,21.27
88019,1.22,3.26
88020,10.45,0.44
88021,0.37,3.37
88022,0.63,0.89
88023,5.25,18.02
88024,0.33,48.38
88025,2.31,0.35
88026,0.01,0.01
88027,0.94,19.97
88028,0.63,3.08
88029,0.04,36.65
88030,1.65,105.17
88031,0.13,0.02
88032,0.16,0.77
88033,3.94,0.41
88034,0.82,0.51
88035,19.29,38.12
88036,1.25,2.4
88037,0.05,2.51
88038,2.28,3.18
88039,0.05,0.36
88040,0.63,1.68
88041,5.76,146.68
88042,0.02,2.14
88043,0.57,0.2
88044,5.67,0.26
88045,0.24,0.19
88046,1.73,12.19
88047,4.86,11.15
88048,0.93,0.95
88049,0.04,0.12
88050,0.11,0.01
88051,1.61,1.53
88052,0.44,71.68
88053,5.51,4.72
88054,1.57,2.63
88055,2.56,5.9
88056,0.13,12.98
88057,1.08,18.75
88058,0.43,0.53
88059,1.89,0.73
88060,0.85,0.52
88061,0.99,5.34
88062,2.73,1.7
88063,0.21,0.01
88064,1.49,0.08
88065,1.63,0.54
88066,0.11,23.13
88067,0.47,0.53
88068,0.66,1.6
88069,0.44,0.5
88070,0.61,0.29
88071,1.17,1.21
88072,10.75,2.56
88073,2.61,5.82
88074,9.04,0.32
88075,9.65,0.51
88076,1.03,0.0
88077,11.48,7.78
88078,4.72,0.02
88079,0.5,0.14
88080,0.65,0.06
88081,3.19,0.22
88082,0.12,0.4
88083,0.14,3.53
88084,0.0,4.54
88085,2.18,0.91
88086,0.46,0.28
88087,0.08,1.72
88088,0.12,0.47
88089,3.87,0.17
88090,0.13,1.67
88091,4.29,1.43
88092,0.57,1.06
88093,0.01,5.0
88094,17.92,1.2
88095,3.04,0.07
88096,1.45,1.32
88097,2.46,26.41
88098,0.13,0.26
88099,0.41,7.97
88100,0.02,2.16
88101,0.1,2.35
88102,1.75,1.03
88103,0.53,0.62
88104,0.13,2.83
88105,1.41,0.09
88106,18.82,5.45
88107,0.99,8.86
88108,8.17,303.32
88109,1.87,0.02
88110,7.02,3.41
88111,59.02,0.01
88112,0.26,0.57
88113,5.48,0.11
88114,0.93,0.11
88115,4.53,6.43
88116,52.21,2.08
88117,3.58,0.26
88118,0.13,0.07
88119,4.19,1.3
88120,19.36,5.84
88121,1.92,42.12
88122,2.84,0.08
88123,2.59,0.92
88124,0.01,0.13
88125,0.12,0.38
88126,10.55,3.74
88127,6.75,2.96
88128,48.59,4.57
88129,0.94,5.85
88130,2.93,0.66
88131,33.62,1.22
88132,0.15,39.53
88133,1.45,15.18
88134,0.52,0.68
88135,2.13,0.61
88136,0.21,5.25
88137,2.57,0.07
88138,0.15,0.42
88139,0.62,5.07
88140,32.27,1.51
88141,0.03,79.77
88142,46.34,0.3
88143,0.07,1.81
88144,1.59,1.08
88145,0.0,14.58
88146,0.05,8.81
88147,0.37,0.07
88148,0.92,6.16
88149,20.3,5.19
88150,0.13,1.07
88151,0.16,9.11
88152,0.52,18.14
88153,0.6,0.66
88154,0.12,1.32
88155,1.94,1.56
88156,1.66,0.86
88157,1.84,1.86
88158,29.32,0.08
88159,104.97,0.13
88160,0.8,0.36
88161,4.19,10.34
88162,3.3,0.07
88163,1.23,3.25
88164,7.57,0.07
88165,0.27,0.36
88166,0.96,0.04
88167,1.57,0.53
88168,2.72,0.04
88169,0.02,1.74
88170,83.66,4.63
88171,1.03,1.32
88172,0.57,3.21
88173,0.13,0.15
88174,14.21,2.49
88175,0.31,0.54
88176,4.79,0.65
88177,2.9,20.6
88178,0.03,0.15
88179,0.41,3.31
88180,2.82,0.02
88181,0.38,0.04
88182,18.81,9.28
88183,4.02,0.07
88184,1.28,12.14
88185,1.64,4.94
88186,0.12,0.57
88187,4.92,6.07
88188,8.06,0.15
88189,1.21,6.89
88190,9.5,0.55
88191,21.32,0.06
88192,0.03,0.11
88193,4.73,0.33
88194,6.31,1.49
88195,7.07,0.34
88196,2.08,1.89
88197,5.46,3.64
88198,1.52,0.62
88199,11.81,0.32
88200,0.87,7.18
88201,2.51,0.11
88202,0.14,5.21
88203,10.62,301.18
88204,0.14,14.55
88205,6.8,0.53
88206,1.27,12.59
88207,0.82,1.64
88208,0.5,0.09
88209,25.84,1.56
88210,1.28,0.79
88211,0.11,0.16
88212,0.2,210.0
88213,0.47,25.75
88214,0.07,0.68
88215,5.22,1.45
88216,0.51,42.54
88217,12.22,1.75
88218,6.12,0.93
88219,1.44,0.2
88220,66.63,0.03
88221,4.35,0.17
88222,1.21,4.52
88223,0.15,1.74
88224,1.14,0.59
88225,39.74,0.25
88226,1.47,0.42
88227,20.83,8.34
88228,1.06,0.33
88229,9.14,0.98
88230,361.18,0.08
88231,0.09,0.24
88232,2.18,52.29
88233,72.1,2.44
88234,0.1,0.5
88235,0.27,2.22
88236,0.17,1.28
88237,0.17,0.56
88238,9.88,24.84
88239,25.81,0.03
88240,33.44,8.77
88241,0.04,0.06
88242,0.35,0.27
88243,0.87,10.37
88244,0.34,14.95
88245,5.55,0.87
88246,2.18,0.12
88247,9.6,0.81
88248,2.47,0.2
88249,0.11,2.76
88250,0.1,1.16
88251,2.53,61.07
88252,0.15,18.71
88253,0.17,28.87
88254,5.87,4.63
88255,6.6,0.69
88256,5.5,0.67
88257,36.01,0.33
88258,0.82,0.04
88259,0.64,3.77
88260,0.12,17.59
88261,41.56,29.26
88262,0.4,0.65
88263,3.75,0.31
88264,95.69,0.96
88265,1.51,3.52
88266,105.71,33.09
88267,25.59,2.83
88268,1.31,0.99
88269,0.04,0.8
88270,2.73,0.18
88271,0.91,0.32
88272,13.64,4.25
88273,0.04,5.53
88274,0.05,0.02
88275,46.18,0.05
88276,0.29,1.32
88277,0.24,41.16
88278,0.15,1.23
88279,15.9,0.76
88280,1.21,0.04
88281,7.2,5.58
88282,20.67,0.03
88283,3.32,3.68
88284,6.97,1.73
88285,0.08,0.03
88286,4.74,0.64
88287,0.11,9.11
88288,0.08,1.65
88289,3.01,0.75
88290,0.64,0.06
88291,0.04,13.53
88292,35.17,17.05
88293,0.16,7.61
88294,0.42,1.62
88295,0.3,2.2
88296,0.72,0.39
88297,0.02,2.31
88298,4.56,10.92
88299,11.54,6.06
88300,0.24,4.04
88301,0.14,0.3
88302,0.33,0.27
88303,0.16,0.26
88304,0.09,0.34
88305,0.02,0.91
88306,0.07,0.04
88307,0.53,0.27
88308,2.48,0.45
88309,0.04,0.31
88310,2.38,0.01
88311,0.83,0.18
88312,0.94,0.01
88313,0.26,1.82
88314,0.05,3.09
88315,6.41,4.22
88316,0.83,0.37
88317,1.01,0.08
88318,0.06,1.7
88319,0.04,4.18
88320,0.1,0.03
88321,1.53,0.01
88322,0.73,0.09
88323,0.28,3.94
88324,2.68,6.27
88325,1.35,46.77
88326,5.39,0.2
88327,0.63,3.52
88328,6.64,3.22
88329,8.48,7.97
88330,0.41,0.33
88331,0.29,3.35
88332,0.46,0.2
88333,8.66,0.16
88334,0.04,1.43
88335,9.95,0.41
88336,131.11,0.22
88337,15.75,1.04
88338,1.64,0.24
88339,1.92,8.99
88340,0.09,1.47
88341,0.05,0.79
88342,0.95,4.35
88343,0.01,0.47
88344,0.11,17.6
88345,1.77,5.26
88346,1.76,0.47
88347,75.42,2.04
88348,0.35,3.66
88349,4.74,0.04
88350,0.32,1.44
88351,1.57,6.41
88352,1.61,3.44
88353,0.36,0.31
88354,3.68,276.22
88355,6.28,0.82
88356,21.53,0.18
88357,20.81,0.79
88358,0.93,13.17
88359,0.37,1.99
88360,0.25,0.09
88361,3.06,0.14
88362,8.71,4.59
88363,3.18,0.63
88364,2.72,0.62
88365,9.05,14.61
88366,1.77,0.01
88367,3.38,1.11
88368,1.57,2.92
88369,4.69,1.5
88370,2.11,0.3
88371,2.75,0.66
88372,0.41,0.35
88373,0.05,5.01
88374,0.02,0.48
88375,0.81,31.75
88376,0.02,0.03
88377,3.74,56.32
88378,0.19,0.18
88379,37.12,0.07
88380,2.73,2.35
88381,0.07,0.07
88382,1.49,8.25
88383,0.16,0.39
88384,2.18,0.11
88385,3.07,0.79
88386,0.1,12.77
88387,1.72,0.63
88388,0.06,0.62
88389,0.53,1.25
88390,4.46,3.2
88391,0.04,1.25
88392,0.45,1.57
88393,504.96,0.19
88394,0.29,11.41
88395,4.8,2.05
88396,0.24,1.41
88397,0.04,5.39
88398,0.03,26.84
88399,0.0,0.05
88400,0.47,0.48
88401,0.5,0.72
88402,46.46,37.49
88403,75.0,3.82
88404,0.06,0.02
88405,16.75,1.09
88406,4.34,0.1
88407,5.49,0.46
88408,0.25,3.77
88409,10.67,84.13
88410,0.58,0.16
88411,0.19,2.79
88412,1.25,0.2
88413,0.49,0.05
88414,0.2,0.08
88415,2.41,0.21
88416,0.43,0.08
88417,2.01,0.11
88418,2.46,0.2
88419,0.19,0.03
88420,70.44,0.18
88421,6.46,0.46
88422,0.02,9.39
88423,0.49,0.78
88424,0.52,8.61
88425,0.84,0.56
88426,4.55,0.19
88427,44.11,22.13
88428,3.98,0.09
88429,0.02,0.17
88430,0.42,4.7
88431,4.66,2.43
88432,0.26,3.05
88433,0.4,0.06
88434,0.67,16.34
88435,0.55,0.7
88436,2.06,998.02
88437,0.74,1.15
88438,23.16,2.29
88439,1.02,3.1
88440,4.12,1.68
88441,0.59,0.39
88442,3.04,0.07
88443,0.66,13.57
88444,1.62,2.29
88445,13.08,0.18
88446,0.17,0.11
88447,5.04,0.05
88448,0.05,0.09
88449,0.1,0.06
88450,0.09,1.39
88451,0.13,0.26
88452,0.32,0.96
88453,0.52,2.49
88454,0.76,0.2
88455,3.26,1.14
88456,0.01,41.05
88457,0.23,0.08
88458,36.44,3.34
88459,0.13,0.41
88460,0.11,1.59
88461,3.21,8.11
88462,0.02,10.34
88463,0.88,1.49
88464,1.18,1.11
88465,8.83,1.04
88466,7.26,0.21
88467,0.1,9.67
88468,0.45,1.41
88469,28.7,11.47
88470,7.43,13.05
88471,13.91,1.02
88472,0.36,0.99
88473,11.7,0.15
88474,0.11,1.5
88475,0.75,0.7
88476,2.06,0.57
88477,10.36,1.33
88478,6.16,8.99
88479,23.07,0.15
88480,0.49,0.11
88481,113.11,0.27
88482,0.03,1.23
88483,0.98,0.09
88484,0.12,16.89
88485,0.52,14.73
88486,0.82,3.57
88487,51.16,3.05
88488,2.78,1.38
88489,2.26,0.67
88490,2.19,0.44
88491,0.09,0.02
88492,3.84,0.11
88493,0.09,0.24
88494,2.58,0.08
88495,0.0,0.21
88496,0.21,1.21
88497,14.24,0.06
88498,0.18,2.19
88499,26.86,2.17
88500,0.06,0.94
88501,50.17,6.74
88502,0.98,0.27
88503,6.41,0.72
88504,0.47,0.38
88505,0.48,0.41
88506,9.46,0.41
88507,0.11,1.1
88508,4.54,0.61
88509,0.53,4.37
88510,0.48,2.45
88511,3.26,0.3
88512,0.52,0.05
88513,0.47,0.82
88514,19.65,0.33
88515,0.74,16.0
88516,7.14,0.33
88517,0.32,258.83
88518,30.07,2.52
88519,0.31,0.3
88520,0.83,0.94
88521,0.13,1.91
88522,64.1,23.65
88523,0.56,19.56
88524,1.32,0.13
88525,2.1,0.12
88526,1.22,0.02
88527,0.03,0.86
88528,0.03,1.24
88529,0.1,1.34
88530,0.03,0.09
88531,2.71,8.15
88532,0.25,1.16
88533,36.8,22.54
88534,1.14,3.36
88535,3.59,0.05
88536,3.61,3.58
88537,0.37,0.17
88538,0.09,0.07
88539,21.01,19.7
88540,1.82,1.12
88541,2.98,0.02
88542,0.83,0.02
88543,2.23,0.59
88544,0.08,2.94
88545,0.03,2.37
88546,5.37,0.17
88547,0.59,0.21
88548,4.99,0.2
88549,0.32,1.45
88550,19.26,1.27
88551,76.68,4.3
88552,1.46,0.56
88553,6.74,0.22
88554,0.04,0.91
88555,0.93,0.22
88556,0.27,39.84
88557,0.03,0.86
88558,0.07,4.59
88559,1.47,0.45
88560,136.76,0.15
88561,0.6,0.03
88562,0.37,45.06
88563,1.27,0.15
88564,0.4,6.98
88565,11.76,5.63
88566,0.03,0.16
88567,10.92,16.31
88568,0.1,2.2
88569,1.7,1.23
88570,0.03,3.44
88571,0.25,15.99
88572,2.77,0.37
88573,0.3,4.31
88574,63.57,14.12
88575,18.66,0.01
88576,0.04,4.96
88577,0.11,0.05
88578,1.29,0.25
88579,2.7,0.16
88580,4.91,2.1
88581,0.14,2.56
88582,3.64,3.45
88583,2.54,1.21
88584,1.76,0.42
88585,0.65,1.23
88586,0.05,0.04
88587,6.57,0.06
88588,2.71,0.99
88589,1.17,32.96
88590,4.25,0.2
88591,2.8,73.58
88592,15.03,0.21
88593,0.25,1.34
88594,0.78,0.21
88595,5.83,8.64
88596,4.74,1.23
88597,0.42,3.6
88598,0.22,1.36
88599,2.2,7.98
88600,46.81,1.4
88601,0.34,0.13
88602,969.93,7.39
88603,1.75,5.18
88604,3.11,3.47
88605,3.52,35.54
88606,1.13,0.47
88607,1.14,1.05
88608,2.66,0.82
88609,7.46,1.03
88610,0.03,0.96
88611,68.61,1.06
88612,6.41,9.57
88613,0.34,1.26
88614,2.75,41.31
88615,0.24,1.3
88616,486.3,0.03
88617,2.2,9.66
88618,0.34,0.62
88619,8.31,8.95
88620,0.13,157.88
88621,0.41,0.05
88622,2.24,0.81
88623,0.22,0.29
88624,7.18,12.12
88625,102.7,0.54
88626,1.31,0.14
88627,26.81,3.07
88628,0.07,0.04
88629,0.04,0.04
88630,0.77,4.69
88631,0.76,0.1
88632,7.85,0.06
88633,0.43,5.7
88634,25.65,4.31
88635,11.11,5.96
88636,0.19,0.03
88637,0.09,1.64
88638,3.48,3.0
88639,0.68,0.12
88640,0.4,0.55
88641,12.98,0.03
88642,0.66,0.47
88643,0.09,0.26
88644,0.0,8.72
88645,0.16,1.75
88646,0.53,2.27
88647,0.94,9.94
88648,27.55,0.08
88649,1.02,0.25
88650,34.76,10.24
88651,1.83,7.58
88652,0.12,0.16
88653,5.97,11.27
88654,8.63,3.44
88655,23.31,15.42
88656,5.58,3.96
88657,0.43,0.55
88658,0.78,0.12
88659,0.09,0.55
88660,4.04,0.03
88661,0.56,3.16
88662,6.71,2.48
88663,2.06,1.44
88664,0.07,0.03
88665,0.54,0.24
88666,0.23,1.9
88667,1.68,0.43
88668,0.04,0.76
88669,0.17,3.41
88670,1.57,4.15
88671,0.67,0.16
88672,0.73,1.06
88673,0.77,0.03
88674,5.85,0.29
88675,2.94,4.6
88676,16.12,0.11
88677,7.34,0.07
88678,0.18,10.43
88679,9.15,0.27
88680,2.6,0.52
88681,13.08,0.56
88682,0.19,0.56
88683,0.0,0.77
88684,1.71,0.12
88685,0.09,0.44
88686,14.97,3.63
88687,4.28,0.01
88688,0.31,0.12
88689,0.11,2.06
88690,4.43,3.6
88691,0.46,1.62
88692,0.01,6.54
88693,0.14,0.01
88694,1.07,4.84
88695,0.42,0.15
88696,2.11,0.94
88697,0.98,4.12
88698,34.91,2.05
88699,1.34,1.02
88700,27.7,24.18
88701,4.54,5.71
88702,1.11,1.3
88703,0.44,0.03
88704,5.59,4.19
88705,0.17,1.61
88706,25.52,0.52
88707,0.24,3.73
88708,9.27,3.46
88709,5.88,0.55
88710,2.58,0.36
88711,0.73,2.19
88712,3.65,0.3
88713,0.18,0.01
88714,26.4,0.83
88715,0.35,0.53
88716,13.95,6.9
88717,3.38,15.56
88718,0.08,0.02
88719,15.59,1.11
88720,3.57,0.03
88721,0.44,1.18
88722,1.49,0.14
88723,0.5,198.69
88724,0.89,0.27
88725,0.12,737.17
88726,6.97,2.5
88727,2.74,16.71
88728,0.18,8.28
88729,0.01,0.88
88730,0.2,0.22
88731,0.21,14.63
88732,0.02,1.24
88733,0.81,0.02
88734,0.19,4.36
88735,4.63,2.56
88736,4.3,1.37
88737,0.47,0.11
88738,0.95,1.14
88739,5.12,0.54
88740,0.2,1.26
88741,0.02,1.03
88742,0.24,0.86
88743,1.36,0.42
88744,0.77,6.92
88745,4.26,3.32
88746,0.91,0.12
88747,3.76,1.27
88748,1.57,1.34
88749,3.83,1.42
88750,3.08,0.2
88751,0.1,0.03
88752,0.38,0.24
88753,0.11,0.68
88754,25.87,0.43
88755,0.86,0.23
88756,3.08,0.18
88757,0.15,0.14
88758,0.69,0.39
88759,0.72,0.66
88760,1.38,3.74
88761,0.07,0.04
88762,0.13,2.29
88763,0.23,1.57
88764,2.03,2.94
88765,0.14,0.54
88766,0.15,1.27
88767,0.19,1.45
88768,0.13,1.81
88769,0.35,0.26
88770,1.44,0.33
88771,2.77,2.51
88772,6.66,1.09
88773,0.09,3.93
88774,0.32,0.11
88775,3.17,0.5
88776,1.98,0.14
88777,0.62,2.34
88778,0.14,1.31
88779,0.39,0.3
88780,2.76,12.38
88781,10.66,3.49
88782,36.02,2.94
88783,0.91,0.02
88784,0.37,0.58
88785,0.04,10.48
88786,1.69,0.3
88787,0.02,0.87
88788,11.0,0.15
88789,0.33,4.18
88790,0.7,0.02
88791,0.03,2.23
88792,1.51,1.36
88793,0.78,0.3
88794,0.43,3.02
88795,52.96,13.76
88796,16.44,0.25
88797,0.25,0.71
88798,0.35,0.46
88799,0.01,1.78
88800,1.99,0.03
88801,1.81,0.6
88802,0.07,8.69
88803,3.67,0.57
88804,0.77,1.03
88805,4.55,0.66
88806,2.16,0.16
88807,0.06,0.13
88808,0.09,8.23
88809,0.02,0.73
88810,0.05,5.36
88811,11.9,0.69
88812,0.25,121.98
88813,0.03,1.1
88814,0.43,0.72
88815,0.45,0.05
88816,0.6,2.73
88817,0.67,9.74
88818,0.02,0.61
88819,0.36,1.73
88820,1.99,7.14
88821,0.08,0.54
88822,3.21,4.35
88823,0.61,3.13
88824,52.66,13.42
88825,0.77,0.07
88826,0.37,0.17
88827,0.4,48.13
88828,12.14,0.03
88829,0.03,1.83
88830,0.49,0.32
88831,0.74,27.15
88832,17.63,1.13
88833,0.09,0.46
88834,0.59,0.43
88835,417.46,0.4
88836,12.89,0.23
88837,6.67,0.36
88838,0.1,2.62
88839,3.54,0.83
88840,0.11,0.95
88841,1.54,0.95
88842,0.04,5.7
88843,0.4,0.15
88844,1.09,0.5
88845,6.97,2.16
88846,1.16,49.02
88847,0.18,0.17
88848,1.33,0.71
88849,0.3,0.54
88850,0.47,0.22
88851,0.18,4.69
88852,0.76,6.96
88853,0.66,1.29
88854,1.28,0.81
88855,0.42,20.25
88856,23.49,86.21
88857,0.46,0.01
88858,1.05,18.37
88859,0.36,59.91
88860,6.24,2.89
88861,0.54,0.71
88862,2.61,0.31
88863,0.84,0.11
88864,1.75,0.74
88865,1.07,0.24
88866,0.41,0.72
88867,5.89,0.28
88868,0.01,11.92
88869,0.23,0.96
88870,0.03,10.82
88871,0.87,9.57
88872,0.04,2.75
88873,11.92,7.63
88874,1.05,4.5
88875,0.2,0.28
88876,0.65,0.42
88877,4.01,4.51
88878,0.33,0.07
88879,0.03,6.6
88880,11.54,32.27
88881,8.18,14.05
88882,0.44,22.57
88883,2.22,5.15
88884,1.4,0.07
88885,3.46,0.53
88886,13.6,0.04
88887,5.43,0.1
88888,0.55,0.49
88889,1.41,5.74
88890,12.75,0.17
88891,1.22,0.98
88892,0.32,1.17
88893,0.03,20.86
88894,0.06,0.03
88895,15.44,0.49
88896,0.31,0.4
88897,0.08,37.58
88898,0.92,21.9
88899,0.05,2.56
88900,212.04,0.02
88901,0.02,9.62
88902,0.08,2.19
88903,32.41,0.27
88904,5.22,4.27
88905,0.01,10.88
88906,1.2,0.49
88907,1.02,0.07
88908,11.09,3.49
88909,24.52,0.03
88910,1.29,5.77
88911,88.05,12.69
88912,0.62,0.6
88913,0.05,19.86
88914,0.74,0.27
88915,0.43,0.2
88916,16.9,3.42
88917,0.01,1.78
88918,1.13,6.44
88919,0.15,0.88
88920,8.17,0.24
88921,0.01,27.8
88922,21.47,0.54
88923,0.66,2.24
88924,0.68,4.37
88925,7.23,0.52
88926,4.02,3.39
88927,24.73,2.91
88928,17.03,6.22
88929,4.95,0.27
88930,4.13,3.29
88931,4.35,13.5
88932,0.07,5.77
88933,0.61,4.63
88934,1.16,0.04
88935,0.96,0.06
88936,1.64,2.98
88937,31.55,0.18
88938,98.17,0.14
88939,1.07,1.11
88940,0.27,15.85
88941,0.04,0.47
88942,0.12,4.49
88943,124.02,0.03
88944,1.04,5.84
88945,0.55,0.2
88946,1.09,0.45
88947,2.16,1.01
88948,2.92,0.03
88949,8.2,0.28
88950,0.01,2.21
88951,106.38,2.66
88952,0.48,0.01
88953,0.04,0.31
88954,0.74,0.12
88955,0.68,3.6
88956,0.76,1.14
88957,0.31,0.44
88958,0.08,5.24
88959,11.79,4.01
88960,0.13,0.07
88961,23.57,52.5
88962,0.77,0.2
88963,5.53,0.79
88964,1.37,2.43
88965,41.04,0.78
88966,3.94,0.03
88967,3.57,0.31
88968,5.54,0.1
88969,0.29,9.81
88970,38.35,2.08
88971,0.12,2.47
88972,6.66,6.73
88973,0.14,0.24
88974,29.16,0.28
88975,53.07,1.16
88976,1.27,0.07
88977,0.41,0.22
88978,0.84,91.12
88979,14.6,0.09
88980,0.08,0.13
88981,0.31,10.29
88982,9.17,2.47
88983,0.32,0.66
88984,12.96,0.0
88985,0.0,1.39
88986,6.25,57.46
88987,0.02,0.49
88988,0.93,7.36
88989,3.12,0.12
88990,2.97,1.42
88991,3.14,0.14
88992,0.17,18.68
88993,5.35,0.86
88994,0.88,7.43
88995,3.41,86.27
88996,4.5,0.17
88997,6.77,0.16
88998,12.04,0.51
88999,0.01,95.54
89000,9.93,7.4
89001,0.43,1.57
89002,0.91,0.76
89003,22.89,19.62
89004,0.1,0.29
89005,0.22,0.07
89006,0.42,1.23
89007,3.67,0.1
89008,23.38,1.09
89009,22.06,0.49
89010,0.19,0.01
89011,0.74,2.05
89012,0.82,9.1
89013,0.01,0.11
89014,0.72,41.04
89015,2.05,0.36
89016,0.41,14.72
89017,2.67,0.13
89018,0.84,0.2
89019,0.65,0.8
89020,0.04,93.81
89021,1.14,7.78
89022,1.85,0.02
89023,0.27,0.37
89024,4.18,0.91
89025,0.91,0.64
89026,2.47,0.75
89027,6.53,0.01
89028,0.21,0.35
89029,57.02,0.28
89030,0.01,2.18
89031,1.5,0.16
89032,0.87,64.47
89033,2.25,0.02
89034,8.6,0.68
89035,6.14,0.03
89036,0.1,16.97
89037,0.38,31.49
89038,21.44,0.06
89039,11.0,0.46
89040,4.69,4.41
89041,13.02,0.05
89042,247.87,1.89
89043,0.33,3.05
89044,0.59,0.2
89045,0.76,9.6
89046,4.1,5.84
89047,5.06,0.84
89048,0.03,0.03
89049,4.15,4.45
89050,0.19,0.33
89051,2.03,1.53
89052,12.98,2.71
89053,0.05,10.07
89054,6.82,0.6
89055,0.82,45.51
89056,0.82,2.06
89057,19.65,8.66
89058,0.09,0.33
89059,0.1,2.97
89060,0.04,0.09
89061,1.02,11.86
89062,0.08,0.04
89063,0.45,0.65
89064,1.16,69.5
89065,0.04,10.13
89066,0.51,7.61
89067,2.31,3.36
89068,0.1,126.54
89069,4.13,37.8
89070,4.54,5.31
89071,0.43,0.01
89072,11.93,0.2
89073,1.87,1.88
89074,24.37,203.79
89075,0.26,0.28
